property_type,region,area_m2,price_usd,state,lat,lon
apartment,South,190.0,174404.6872151215,Santa Catarina,-26.985996,-48.636383
apartment,South,89.0,46770.78345740901,Santa Catarina,-27.1449352,-48.5046801
apartment,South,128.0,124155.17667365851,Santa Catarina,-26.985996,-48.636383
apartment,South,151.0,127556.68262128263,Santa Catarina,-27.1285523,-48.6050694
apartment,South,67.0,49321.916326019425,Santa Catarina,-26.687363,-50.147205
apartment,South,140.0,187083.13894147455,Santa Catarina,-26.966631,-48.636383
apartment,South,73.0,50002.21683396578,Santa Catarina,-26.915073,-48.671455
apartment,South,113.0,158660.79032431205,Santa Catarina,-27.4460331,-48.4862242
apartment,South,86.0,66159.39905226514,Santa Catarina,-26.985996,-48.636383
house,South,150.0,47621.158240368866,Santa Catarina,-27.4398692,-48.4832554
apartment,South,79.0,105446.85988280259,Santa Catarina,-27.581123,-48.542324
apartment,South,117.0,78234.76459131703,Santa Catarina,-27.748068,-48.627838
apartment,South,75.0,59350.21546399306,Santa Catarina,-27.4436293261,-48.3792853131
apartment,South,138.0,238105.81505709072,Santa Catarina,-26.985996,-48.636383
apartment,South,102.0,163950.64860710918,Santa Catarina,-26.985996,-48.636383
apartment,South,76.0,85037.79011813458,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,229602.03655646113,Santa Catarina,-26.985996,-48.636383
apartment,South,124.0,170309.31564410016,Santa Catarina,-27.1308888,-48.6092679
apartment,South,90.0,73132.49885409621,Santa Catarina,-26.921085,-48.651772
apartment,South,128.0,120936.81426816364,Santa Catarina,-27.106749,-48.628864
apartment,South,83.0,127556.68262128263,Santa Catarina,-26.910597,-48.670952
apartment,South,99.0,82486.65724952417,Santa Catarina,-27.445972,-48.403809
apartment,South,77.0,70456.69676403583,Santa Catarina,-26.923573,-48.651501
apartment,South,128.0,202389.9429689217,Santa Catarina,-26.966631,-48.636383
apartment,South,160.0,145365.02275620107,Santa Catarina,-27.106749,-48.628864
apartment,South,140.0,163428.1284025675,Santa Catarina,-27.106749,-48.628864
apartment,South,84.0,95242.32159257623,Santa Catarina,-27.603075,-48.587536
apartment,South,92.0,127645.9694005347,Santa Catarina,-27.59082,-48.5582777
house,South,159.0,56597.73920422306,Santa Catarina,-29.181389,-49.62991
apartment,South,147.0,180280.11852649553,Santa Catarina,-26.985996,-48.636383
house,South,105.0,99494.21425078339,Santa Catarina,-27.445972,-48.403809
apartment,South,130.0,77413.32111035948,Santa Catarina,-27.106749,-48.628864
apartment,South,66.0,68922.6169886841,Santa Catarina,-26.903387,-48.676495
apartment,South,114.0,83337.03203248403,Santa Catarina,-27.106749,-48.628864
apartment,South,164.0,219397.4999701809,Santa Catarina,-26.921036,-48.653305
apartment,South,101.0,120753.66391024974,Santa Catarina,-26.985996,-48.636383
apartment,South,98.0,100344.59414558174,Santa Catarina,-26.985996,-48.636383
house,South,200.0,127556.68262128263,Santa Catarina,-27.018064,-48.583778
apartment,South,91.0,110549.1256200234,Santa Catarina,-26.985996,-48.636383
apartment,South,65.0,54424.18376718643,Santa Catarina,-26.9987368,-48.6313699
apartment,South,105.0,41752.87157528119,Santa Catarina,-28.660141,-49.380547
apartment,South,68.0,41940.81683771446,Santa Catarina,-26.80398,-48.648914
apartment,South,124.0,195586.91744210417,Santa Catarina,-26.985996,-48.636383
apartment,South,138.0,253412.61908453787,Santa Catarina,-26.966631,-48.636383
apartment,South,167.0,187083.13894147455,Santa Catarina,-26.921036,-48.653305
apartment,South,117.0,229602.03655646113,Santa Catarina,-26.985996,-48.636383
house,South,110.0,56769.77131338467,Santa Catarina,-26.80398,-48.648914
apartment,South,200.0,166674.06917680654,Santa Catarina,-26.985996,-48.636383
apartment,South,116.0,178919.51580665665,Santa Catarina,-26.929674,-48.641396
apartment,South,145.0,45106.16095816301,Santa Catarina,-27.122061,-48.937916
apartment,South,147.0,117668.25360853199,Santa Catarina,-27.106749,-48.628864
apartment,South,72.0,82574.20941157626,Santa Catarina,-26.9756613615,-48.6439204881
house,South,240.0,136060.4679376969,Santa Catarina,-27.630476,-48.685383
apartment,South,100.0,141064.27966527682,Santa Catarina,-26.909163422,-48.6570356693
apartment,South,67.0,66103.95434787424,Santa Catarina,-26.912647,-48.666115
apartment,South,122.0,152897.94895999646,Santa Catarina,-26.966631,-48.636383
apartment,South,72.0,52124.97081992186,Santa Catarina,-27.767431,-48.631371
apartment,South,120.0,66329.47332727864,Santa Catarina,-26.912107,-48.673893
apartment,South,154.0,229602.03655646113,Santa Catarina,-26.985996,-48.636383
apartment,South,163.0,136060.4679376969,Santa Catarina,-26.985996,-48.636383
apartment,South,135.0,235214.5336384533,Santa Catarina,-26.985996,-48.636383
apartment,South,100.0,119903.28401545138,Santa Catarina,-26.985996,-48.636383
apartment,South,122.0,127556.68262128263,Santa Catarina,-26.985996,-48.636383
house,South,211.0,141162.73367491772,Santa Catarina,-26.985996,-48.636383
apartment,South,97.0,132658.95517428813,Santa Catarina,-26.985996,-48.636383
house,South,250.0,76534.01161750498,Santa Catarina,-27.445972,-48.403809
house,South,116.0,50172.296220817785,Santa Catarina,-27.03386,-48.65389
apartment,South,109.0,61070.50758852426,Santa Catarina,-27.176991,-48.608822
apartment,South,130.0,210893.72146955132,Santa Catarina,-26.966631,-48.636383
house,South,115.0,68467.78434175707,Santa Catarina,-26.915762,-48.678375
house,South,200.0,81636.27735472581,Santa Catarina,-26.879959,-48.644653
apartment,South,129.0,197834.05268260764,Santa Catarina,-26.97504,-48.646408
apartment,South,100.0,109698.74572522503,Santa Catarina,-26.985996,-48.636383
apartment,South,93.0,89289.67766450322,Santa Catarina,-27.748068,-48.627838
apartment,South,70.0,44219.6505887986,Santa Catarina,-27.064003,-48.699066
apartment,South,131.0,280624.7143760234,Santa Catarina,-26.985996,-48.636383
house,South,200.0,121604.03698926343,Santa Catarina,-26.966631,-48.636383
apartment,South,129.0,185382.38426371632,Santa Catarina,-26.985996,-48.636383
house,South,82.0,43867.54885639653,Santa Catarina,-27.4825667,-48.4051735
apartment,South,137.0,230452.41645125946,Santa Catarina,-26.985996,-48.636383
apartment,South,190.0,111819.24539039962,Santa Catarina,-27.1294154099,-48.6011437502
house,South,150.0,106807.46430658763,Santa Catarina,-27.445972,-48.403809
apartment,South,139.0,221098.25805583148,Santa Catarina,-26.985996,-48.636383
apartment,South,62.0,69696.80322659246,Santa Catarina,-26.97504,-48.646408
apartment,South,148.0,132849.86530305533,Santa Catarina,-27.767431,-48.631371
apartment,South,63.0,56975.31663579684,Santa Catarina,-26.97504,-48.646408
apartment,South,130.0,255113.37205834992,Santa Catarina,-26.985996,-48.636383
apartment,South,205.0,270420.1760857971,Santa Catarina,-26.985996,-48.636383
apartment,South,171.0,195586.91744210417,Santa Catarina,-26.985996,-48.636383
apartment,South,179.0,145347.8163077872,Santa Catarina,-27.106749,-48.628864
apartment,South,160.0,253412.61908453787,Santa Catarina,-27.591753,-48.553101
apartment,South,160.0,119744.43192990647,Santa Catarina,-27.6332409,-48.6558763
apartment,South,130.0,195586.91744210417,Santa Catarina,-26.985996,-48.636383
apartment,South,145.0,246609.59355772033,Santa Catarina,-26.985996,-48.636383
apartment,South,66.0,76553.17419612079,Santa Catarina,-26.9196729,-48.652509
apartment,South,89.0,76534.01161750498,Santa Catarina,-27.594992,-48.620056
apartment,South,84.0,80785.89745992744,Santa Catarina,-27.160427,-48.50872
apartment,South,71.0,48862.713057169094,Santa Catarina,-27.064003,-48.699066
apartment,South,130.0,213955.08397898695,Santa Catarina,-26.985996,-48.636383
apartment,South,70.0,81636.27735472581,Santa Catarina,-26.929674,-48.641396
apartment,South,249.0,237434.52501648568,Santa Catarina,-27.579428,-48.510498
house,South,180.0,127556.68262128263,Santa Catarina,-26.923552,-48.651421
apartment,South,97.0,65371.25067944853,Santa Catarina,-27.1399946,-48.5922073
house,South,110.0,55049.472373068784,Santa Catarina,-28.1387358909,-48.6702274801
apartment,South,65.0,51022.67100377765,Santa Catarina,-27.611835,-48.630733
apartment,South,64.0,41474.45699495461,Santa Catarina,-28.6816881,-49.3603351
house,South,152.0,60210.362378231745,Santa Catarina,-27.453538,-48.4082271
house,South,167.0,105446.85988280259,Santa Catarina,-27.432299,-48.422832
apartment,South,66.0,80445.74890990043,Santa Catarina,-26.903387,-48.676495
apartment,South,94.0,56838.74875824923,Santa Catarina,-27.445972,-48.403809
house,South,80.0,43369.27069400023,Santa Catarina,-27.03637,-48.6683
apartment,South,81.0,61930.659614601456,Santa Catarina,-27.606277,-48.638115
apartment,South,98.0,129257.44241087936,Santa Catarina,-26.929674,-48.641396
house,South,90.0,54424.18376718643,Santa Catarina,-26.924547,-48.681507
apartment,South,123.0,113950.63838343219,Santa Catarina,-27.106749,-48.628864
house,South,88.0,44555.663661473605,Santa Catarina,-26.7537574018,-48.6795628232
house,South,100.0,120420.72475646349,Santa Catarina,-28.1554214224,-48.6578587614
apartment,South,147.0,195586.91744210417,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,206641.83392318268,Santa Catarina,-26.985996,-48.636383
apartment,South,126.0,105446.85988280259,Santa Catarina,-26.97504,-48.646408
apartment,South,85.0,73112.58483521988,Santa Catarina,-27.1355416377,-48.6069128704
house,South,170.0,85037.79011813458,Santa Catarina,-27.1192,-48.61197
apartment,South,65.0,50172.296220817785,Santa Catarina,-27.001553,-48.654495
apartment,South,98.0,129751.18978041245,Santa Catarina,-26.985996,-48.636383
apartment,South,88.0,102385.49737336698,Santa Catarina,-26.921036,-48.653305
apartment,South,97.0,124665.4012026452,Santa Catarina,-27.577093,-48.528503
apartment,South,120.0,43007.39683031933,Santa Catarina,-27.4334611,-48.3962901
house,South,200.0,110549.1256200234,Santa Catarina,-27.445972,-48.403809
apartment,South,108.0,184931.8302256195,Santa Catarina,-26.9457292,-48.6304811
apartment,South,66.0,79272.22414389485,Santa Catarina,-26.929674,-48.641396
apartment,South,80.0,57917.19503197455,Santa Catarina,-28.683505,-49.3495587
apartment,South,150.0,73132.49885409621,Santa Catarina,-27.42493,-48.405923
house,South,77.0,45920.40526655682,Santa Catarina,-27.02684,-48.66923
apartment,South,62.0,47621.158240368866,Santa Catarina,-26.985996,-48.636383
apartment,South,60.0,79935.52438091376,Santa Catarina,-26.985996,-48.636383
apartment,South,77.0,55909.619287307476,Santa Catarina,-27.4244664,-48.4009035
apartment,South,117.0,187083.13894147455,Santa Catarina,-26.966631,-48.636383
apartment,South,121.0,108678.29837119784,Santa Catarina,-27.064003,-48.699066
apartment,South,83.0,45070.02537175846,Santa Catarina,-28.6894332,-49.3656987
apartment,South,159.0,250475.11301422966,Santa Catarina,-27.4287621,-48.4598333
apartment,South,114.0,132658.95517428813,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,145047.5997362291,Santa Catarina,-26.985996,-48.636383
apartment,South,137.0,94616.28495432573,Santa Catarina,-29.3264994084,-49.7271300376
apartment,South,131.0,170309.31564410016,Santa Catarina,-26.985996,-48.636383
house,South,103.0,121604.03698926343,Santa Catarina,-26.966631,-48.636383
apartment,South,59.0,41668.51260834967,Santa Catarina,-27.024239,-48.658772
apartment,South,91.0,107518.50229947537,Santa Catarina,-27.6036714,-48.4978954
apartment,South,140.0,129022.20412252736,Santa Catarina,-27.1276876948,-48.6060758659
apartment,South,120.0,161571.80343958572,Santa Catarina,-26.985996,-48.636383
house,South,103.0,54705.41497053025,Santa Catarina,-26.7721393,-48.6690257
apartment,South,130.0,238105.81505709072,Santa Catarina,-26.966631,-48.636383
apartment,South,63.0,61051.18143107623,Santa Catarina,-27.594744,-48.541233
apartment,South,68.0,58453.955114650016,Santa Catarina,-27.589666,-48.597107
apartment,South,173.0,193886.16276434594,Santa Catarina,-26.985996,-48.636383
apartment,South,83.0,93541.56861876418,Santa Catarina,-26.985996,-48.636383
apartment,South,105.0,193546.01421431894,Santa Catarina,-26.985996,-48.636383
apartment,South,143.0,222492.8766530408,Santa Catarina,-26.985996,-48.636383
apartment,South,137.0,204090.70105457227,Santa Catarina,-26.966631,-48.636383
apartment,South,74.0,55274.56195803862,Santa Catarina,-27.604847,-48.529953
apartment,South,74.0,73132.49885409621,Santa Catarina,-26.985996,-48.636383
apartment,South,187.0,189232.57161259762,Santa Catarina,-27.0005390942,-48.6261848667
apartment,South,130.0,161571.80343958572,Santa Catarina,-26.985996,-48.636383
apartment,South,85.0,119052.90412065301,Santa Catarina,-26.985996,-48.636383
apartment,South,251.0,278352.5021597517,Santa Catarina,-28.6731718,-49.3607948
apartment,South,120.0,236405.06208327867,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,224499.77081924028,Santa Catarina,-26.985996,-48.636383
house,South,234.0,61930.659614601456,Santa Catarina,-27.4488158,-48.4088952
apartment,South,66.0,71431.74076844564,Santa Catarina,-26.903387,-48.676495
house,South,245.0,131808.57527948974,Santa Catarina,-26.985996,-48.636383
apartment,South,112.0,122454.4168840618,Santa Catarina,-26.985996,-48.636383
apartment,South,138.0,161571.80343958572,Santa Catarina,-26.985996,-48.636383
apartment,South,200.0,136060.4679376969,Santa Catarina,-26.985996,-48.636383
apartment,South,236.0,188937.37145856087,Santa Catarina,-27.4438197552,-48.3780836835
apartment,South,70.0,71431.74076844564,Santa Catarina,-26.985996,-48.636383
apartment,South,118.0,204090.70105457227,Santa Catarina,-26.966631,-48.636383
apartment,South,78.0,77384.38640046483,Santa Catarina,-27.5849202,-48.5246227
apartment,South,170.0,156469.53599841872,Santa Catarina,-27.748068,-48.627838
apartment,South,180.0,147965.7574977891,Santa Catarina,-26.985996,-48.636383
house,South,210.0,66329.47332727864,Santa Catarina,-27.4483027,-48.3963575
house,South,80.0,54424.18376718643,Santa Catarina,-27.032719,-48.665771
apartment,South,170.0,151386.05797165656,Santa Catarina,-27.106749,-48.628864
apartment,South,115.0,50136.91889045841,Santa Catarina,-28.68364,-49.382748
apartment,South,155.0,236405.06208327867,Santa Catarina,-26.946335,-48.629368
apartment,South,119.0,143543.79226851466,Santa Catarina,-26.985996,-48.636383
apartment,South,90.0,127556.68262128263,Santa Catarina,-27.574804,-48.537231
house,South,155.0,44727.69577063522,Santa Catarina,-27.4825667,-48.4051735
apartment,South,136.0,221098.25805583148,Santa Catarina,-26.985996,-48.636383
house,South,110.0,76534.01161750498,Santa Catarina,-26.97504,-48.646408
apartment,South,65.0,105446.85988280259,Santa Catarina,-26.985996,-48.636383
apartment,South,100.0,111819.24539039962,Santa Catarina,-27.106749,-48.628864
apartment,South,106.0,144564.24643832652,Santa Catarina,-26.985996,-48.636383
apartment,South,68.0,53329.17513669909,Santa Catarina,-27.4322575,-48.4582115
apartment,South,84.0,125575.59131191927,Santa Catarina,-27.4287621,-48.4598333
house,South,237.0,119052.90412065301,Santa Catarina,-26.97504,-48.646408
apartment,South,130.0,144564.24643832652,Santa Catarina,-26.966631,-48.636383
apartment,South,128.0,101194.96722459543,Santa Catarina,-27.445972,-48.403809
apartment,South,144.0,153093.875506285,Santa Catarina,-27.594744,-48.541233
apartment,South,84.0,65479.09513642645,Santa Catarina,-27.748068,-48.627838
apartment,South,66.0,67272.88357106222,Santa Catarina,-26.903387,-48.676495
apartment,South,109.0,42309.53204526362,Santa Catarina,-28.660141,-49.380547
apartment,South,78.0,46770.78345740901,Santa Catarina,-27.8154629,-50.326356
house,South,220.0,129022.20412252736,Santa Catarina,-27.5866865,-48.4612528
apartment,South,100.0,94616.28495432573,Santa Catarina,-27.4243289075,-48.4057893143
apartment,South,101.0,115651.39135724424,Santa Catarina,-26.985996,-48.636383
apartment,South,114.0,115651.39135724424,Santa Catarina,-27.018064,-48.583778
apartment,South,117.0,219397.4999701809,Santa Catarina,-26.985996,-48.636383
apartment,South,212.0,202389.9429689217,Santa Catarina,-26.985996,-48.636383
apartment,South,100.0,168374.8272624571,Santa Catarina,-26.985996,-48.636383
apartment,South,212.0,168374.8272624571,Santa Catarina,-26.985996,-48.636383
apartment,South,80.0,62927.96226781603,Santa Catarina,-27.580896,-48.596298
apartment,South,183.0,256814.13184794667,Santa Catarina,-26.985996,-48.636383
house,South,85.0,44219.6505887986,Santa Catarina,-27.445972,-48.403809
apartment,South,170.0,129022.20412252736,Santa Catarina,-27.106749,-48.628864
house,South,96.0,63778.34045866822,Santa Catarina,-26.913862,-48.678524
apartment,South,84.0,49825.00132055827,Santa Catarina,-28.6873469,-49.379357
apartment,South,175.0,149665.75903134068,Santa Catarina,-27.106749,-48.628864
apartment,South,199.0,129257.44241087936,Santa Catarina,-27.160427,-48.50872
apartment,South,129.0,166674.06917680654,Santa Catarina,-26.985996,-48.636383
apartment,South,224.0,158660.79032431205,Santa Catarina,-28.673487,-49.37159
